Country,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7
GTM,-0.26046002464992224,1.045515513783754,-16.412234521712154,-8.771162937582066,0.05975697298423732,3.0675337083036824,0.005686771560058014
GUY,-11.20481705180769,6.366305845766443,-8.692329197221193,-29.425178992000767,-1.6499167378095092,-0.873163637269414,0.00603210583273682
HKG,1.1722444728049952,-0.9531936409941402,-2.1876676121272642,0.32298184246355444,0.23970187241997287,-2.3072159677145265,0.0017961602067899742
HND,-1.0641411578202753,4.391076895033801,-21.959219870848145,-12.905807711060246,-0.23317082590470495,3.8771626774835477,0.011043332765605426
HRV,0.2259217693144855,-0.5382576658249367,-2.439902216137979,-0.7235497191057982,-0.001324174821804025,-1.7884656008614996,0.0008128734528656116
HTI,-0.6295761061922422,1.2451900444300767,-37.75395415388056,-11.747317605340935,-0.03711219686549638,3.6460752704478017,0.003755198648378737
HUN,-0.35767315078018,9.71259472944892,-1.0611787542533668,-0.590279224708512,-0.10454230141940801,-2.0874782574359374,0.0007232801019090843
IDN,-0.37897066863012974,6.572224492676601,-4.058584249369812,-4.219736523649509,-0.08964548541533501,-2.8645173439502236,0.00041958518241462907
IND,-0.06362453541686186,4.107843981314508,-9.275321847077434,-4.302763342018789,-0.07289297081414237,-2.4509305972375994,0.0005997475880860406
IRL,-2.158310546256925,7.330652902840701,-9.330704666874112,-13.647964849543248,-0.541115839160411,-1.945182922710853,0.0024269306862586587
IRN,0.09492133195185826,-0.9833138968502775,-0.6218204695873863,0.46397814499865575,0.009321769843984029,-2.3130492101998135,7.687838966312657e-06
IRQ,-1.2458897477398256,4.586377453269324,-2.995881037385917,-3.9863597078373503,-0.23718482109488237,-2.799186513895535,0.00032301231682345676
ISL,0.0650394301337176,0.5534388641738847,-2.6556563228321117,-1.5765250189197944,-0.002627534239829643,-1.2492147419812083,0.0009865717726509082
ISR,-0.23339393875474457,8.992972751203455,-13.29770361704169,-7.866181479718614,-0.12093172082139336,-2.1018786503693265,0.0010053550678252442
ITA,-0.23538930875532937,66.80058259956425,-3.663765408071651,-2.610756178289453,-0.08939344542359118,-2.057002214780268,0.0006180090725417386
JAM,-0.8057807577525278,-0.12791106549738535,-27.26572424912881,-9.272081017794044,0.19567140156595553,4.554572535769141,0.008830842295968715
JOR,-0.0041485273591823635,1.2350968688677406,-9.667437486348518,-2.71309198718922,-0.19033508007482158,-2.245258303763231,0.0012677113259080299
JPN,-0.3292013423704776,68.46104687262985,-10.319421699065423,-7.532035545179827,-0.1356015711123204,-2.489391289275056,0.0009455020016754539
KAZ,-0.13026662222044294,2.153433998350398,-0.2671087775138248,-0.4009660044568042,0.003945332535271184,-2.2900643077316096,0.0003904922396583765
KEN,0.31542049121118243,-0.7958545987064476,-2.00137867592044,0.1943475982524534,0.04339678659790458,-2.069070723376587,0.00031676798377074995
KGZ,1.608962250923196,-0.9815743277057414,0.5015839999735316,0.9827446927892725,0.30175140290014113,-2.822766722023484,0.0002904329793184326
KHM,-3.572779946899507,4946.762658376996,-11.66400075827385,-5.400867582444125,-1.3554798196486972,-4.615298036466708,0.0003432605330986148
KIR,0.4330321264305992,-0.9583236635586005,-1.820296639126484,-0.13459006015921204,-0.004365958857910357,-2.774277007080894,0.0001717900498156136
KNA,-0.795604181268672,-0.37477756284377317,-37.58520502712348,-14.651717100019034,0.26484847419676605,8.049464382293547,0.011249432894845876
KOR,-1.2149458507389466,11.321683936102362,-9.14440369195737,-9.461379683939342,-0.36413383905087304,-2.260214099426616,0.001988071387458867
KWT,-0.5368648353460626,1.2714656092347918,-1.944367355590626,-3.758200577513182,-0.11341948254552925,-1.7330277187497134,0.0012772572395365548
LAO,-0.04022178778884111,8.934526650540477,-0.30134121093075006,0.09860873126013026,0.02466577019464289,-3.5531276482248852,6.948677887640194e-05
