Country,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7
ISR,0.0406202074511253,3.75009023186868,-5.78268294478765,-2.64864650615008,-0.062259008456178,-4.40352097441521,0
ITA,-0.194009045498156,37.2936538834163,-1.7554293140844,-1.20915810267795,-0.0659278778550654,-4.67385340529185,0
JAM,-0.348981118117675,-0.442363370431142,-7.85818395243174,-1.75697156155471,-0.121111439288091,-0.114155732698129,0
JOR,1.22241771711931,0.809230948703824,-6.16548371346125,-0.0565275404996068,-0.0304593305575418,-4.92242351161257,0
JPN,-0.291379807186765,46.5028429187278,-6.43101929650222,-4.38510051681896,-0.12429665981124,-5.24645238099951,0
KAZ,-0.706850233356182,1.30249784440535,0.763032628677518,-0.281448853869015,-0.0285670755142187,-5.1407927184762,0
KEN,1.07408703059075,-0.562302943990756,0.372547203632556,2.73266799200413,0.127657303856599,-4.58663408936129,0
KGZ,4.68590272683065,-0.432292977869693,-1.74714586414719,3.12116407020426,0.641409676182514,-5.9424722361647,0
KHM,-2.97813771460396,4557.14643129428,-10.4562183632809,-4.55535699769153,-1.20288917646716,-7.2471182265317,0
KIR,1.4317139577015,-0.456033119822455,-2.96130831660844,0.743094915840969,0.0632448621009196,-5.57409418484669,0
KNA,-0.996404031287534,-0.372208793272656,-18.1778871450244,-5.19710719125976,-0.248330878733027,1.46419133453979,0
KOR,-1.70798429899591,7.84289538131908,-5.38650036407994,-6.48873868226871,-0.374490657155435,-5.15399609605137,0
KWT,-1.81628790466708,0.192028264177719,0.156071054153983,-3.11184138054098,-0.197991144646226,-4.67685832210855,0
LAO,-0.346574954374279,7.79334751464317,-0.289973034187585,-0.201067476625671,-0.0185995336359102,-6.3584605630266,0
LBN,2.41689462942665,-0.474164091361895,-1.87081449706388,2.36763751844509,0.278420524263101,-4.53900126812349,0
LBR,5.17475374213638,-0.446628070547701,-1.31808636113551,2.47772584703316,0.869305156958444,-5.89031437265126,0
LBY,-3.90365265002444,1.72794345554304,-0.0558462121634129,-2.49362214889249,-0.332189411237449,-4.58168296964315,0
LCA,-2.03619507157458,-0.407473935730118,-21.7328391532289,-4.34010071603832,-0.276144534933387,4.40154219842632,0
LKA,0.0508840623479889,10.5520574783276,-9.62698417230581,-3.61257989431443,-0.11151440501993,-5.98197158949181,0
LSO,0.936444191785402,4.89889435869888,-7.86866104240938,-0.587696604394117,-0.33911419907624,-6.08369814289915,0
LTU,-0.281206654476307,3.31333880906516,-1.70005036207349,-0.956329314602777,-0.179704745024023,-4.20094315250772,0
LUX,0.461232333026818,0.0222919687022168,-2.35352820962413,-0.228271873716102,-0.00551265642461107,-4.21078504422705,0
